證券代碼,年月,目前狀態,上市別,TESG評等公告日,採用永續報告書年度,採用永續報告書是否驗證,SASB主產業,SASB子產業,E_取得碳排相關ISO認證,E_加入國際倡議組織,E_認證_能源管理系統,E_發行綠債及永續債佔資產比%(不含金融業),E_GRI_能源管理揭露度,E_用水回收率%,E_取得用水相關國際認證,E_GRI_用水及廢水管理揭露度,E_認證_環境管理系統,E_GRI_廢棄物管理揭露度,E_GRI_生態影響揭露度,S_GRI_人權及社區關係揭露度,S_認證_資訊安全管理系統,S_GRI_資安及客戶隱私揭露度,S_認證_品質管理系統,S_GRI_員工統計揭露度,S_育嬰留停復職率%(合計),S_育嬰留停留任率%(合計),S_失能風險(三年平均),S_失能揭露(Y/N),S_失能揭露,S_認證(職業安全衛生管理系統),S_GRI_員工健康及安全揭露度,S_GRI_員工多元化揭露度,G_GRI_供應鏈管理揭露度,G_GRI_氣候變遷影響揭露度,G_GRI_商業倫理揭露度,G_GRI_競爭行為揭露度,G_GRI_法遵管理揭露度,G_GRI_關鍵事件風險管理揭露度,G_3年內更換會計師事務所_換至非四大(Y/N),G_3年內更換會計師事務所_換至非四大,G_3年內有非會計制度變更的財務重編(Y/N),G_3年內有非會計制度變更的財務重編,G_公司治理評鑑等級,G_董事長/總經理遭處分(Y/N),G_董事長/總經理遭處分,G_設置永續長(Y/N),G_設置永續長
1321 大洋,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,0,48.47,0,5,1,3,0,0,0,0,2.5,3,71.43,0,2.16,Y,1,1,12,1,1,1,0,0,1,3,N,1,N,1,4,N,1,Y,1
1323 永裕,202312  ,Current ,TSE,20231101,2022,N,資源轉化,容器與包裝,2,0,0,0,0.5,0,0,0.5,1,0.5,0,0.5,0,0.5,2.5,0.5,100,100,0.02,N,0,1,1.5,0,1,0.5,1,0,0,0,N,1,N,1,5,N,1,Y,1
1326 台化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,3,2,0,0,3,0,0,5,1,5,0,0,1,0,0,6,100,86,0.01,Y,1,3,12,2,1,1,0,0,1,3,N,1,N,1,2,N,1,Y,1
1336 台翰,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,2,0,0,4,1,2,0,0,0,1,0.5,5,71.43,66.67,0.02,N,0,0,8,3,4,1,1,1,1,3,N,1,N,1,2,N,1,Y,1
1337 再生-KY,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71.43,66.67,0.07,N,0,0,11,0,1,0,0,0,1,3,Y,0,N,1,5,N,1,Y,1
1503 士電,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,2,0,0,0,5,0,0,4,1,4,0,1,0,1,2.5,5,77.27,84.62,0.02,N,0,2,12,3,7,1,1,1,1,3,N,1,N,1,4,N,1,Y,1
1504 東元,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,2,1,0,0,4,0,0,0,1,5,0,0,3,0,0.5,6,71.43,66.67,0.71,Y,1,1,12,2,3,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
1514 亞力,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1.5,6,71.43,66.67,0.07,Y,1,1,12,0,2,1,0,0,1,3,N,1,N,1,7,N,1,Y,1
1519 華城,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,1,0,4,0,0,0,1,0,0,0,1,0,2.5,3,71.43,66.67,0.27,Y,1,1,12,4,8,1,3,0,1,3,N,1,Y,0,4,N,1,Y,1
1531 高林股,202312  ,Current ,TSE,20231101,2022,N,資源轉化,工業機械與物品,0,0,0,0,3.5,0,0,0,1,2.5,0,0,0,0,0,2.5,100,100,0.02,N,0,1,4.5,2,0.5,0.5,0,0.5,0.5,1.5,N,1,N,1,7,N,1,Y,1
1532 勤美,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,工業機械與物品,2,0,1,0,4,0,0,5,1,5,0,0,0,1,1.5,6,100,66.67,1.15,Y,1,2,11,4,4,0,1,1,1,3,N,1,N,1,3,N,1,Y,1
1535 中宇,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,8,0,0,3,1,0,0,0,0,1,1.5,6,100,100,0,Y,1,1,12,5,5,1,5,0,1,3,N,1,N,1,2,N,1,Y,1
1589 永冠-KY,202312  ,Current ,TSE,20231101,2022,N,資源轉化,工業機械與物品,0,0,2,0,1.5,0,0,0,1,2.5,0,0,0,0.5,0.5,3,100,100,0.07,N,0,1,4.5,1,2.5,0.5,1.5,0,0.5,1.5,N,1,N,1,6,N,1,Y,1
1590 亞德客-KY,202312  ,Current ,TSE,20231101,2021,N,資源轉化,工業機械與物品,0,0,0,0,2.5,5.87,0,1,1,1,0,0,0,0.5,2.5,2,93.33,45,0.02,N,0,1,6,2,3,0.5,1.5,0.5,0.5,0,N,1,N,1,3,N,1,Y,1
1605 華新,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,3,0,2,0,4,46.77,1,4,1,5,0,0,1,1,1.5,6,75,100,0.01,N,0,1,12,4,3,1,2,1,1,3,N,1,N,1,1,N,1,Y,1
1608 華榮,202312  ,Current ,TSE,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,3,0,0,2,1,1.5,0,0,0,0.5,1.5,3,71.43,66.67,0,Y,1,1,6,2,1.5,0.5,1,0.5,0.5,1.5,N,1,N,1,5,N,1,Y,1
1609 大亞,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,1,0,2,0,6,14.65,0,4,1,3,0,1,1,0,1.5,2,100,66.67,0.02,N,0,3,5,6,7,1,2,1,1,3,N,1,N,1,2,N,1,Y,1
1612 宏泰,202312  ,Current ,TSE,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,4,0,0,2.5,2,2.5,0,1,0,0.5,2.5,3,100,66.67,0.02,N,0,0,6,3,4.5,0.5,1.5,0.5,0.5,1.5,N,1,N,1,5,N,1,Y,1
1708 東鹼,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,4,0,0,4,1,4,0,2,0,0,1.5,4,71.43,66.67,0.02,N,0,1,12,1,2,1,6,0,1,3,N,1,N,1,6,N,1,Y,1
1709 和益,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,3,0,0,0,4,0,0,3,1,3,0,0,0,0,1.5,5,71.43,66.67,0.02,N,0,3,11,1,4,1,1,0,1,3,N,1,N,1,5,N,1,Y,1
1710 東聯,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,1,0,0,19.58,0,5,1,0,0,0,0,0,0.5,2,71.43,66.67,0.02,N,0,2,10,2,3,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
1711 永光,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,3,0,0,0,3,92.86,0,5,1,5,0,1,3,1,3.5,5,70.59,100,0.05,Y,1,3,12,4,7,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
1712 興農,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,0,0,0,4,1,3,0,0,2,0,0.5,2,100,100,0.38,Y,1,1,9,0,1,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
1713 國化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,4,0,0,5,0,5,0,1,0,1,0.5,4,71.43,66.67,0,Y,1,0,12,6,8,1,3,1,1,3,N,1,N,1,6,N,1,Y,1
1714 和桐,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,1,0,0,5,1,3,0,0,0,0,1,6,100,66.67,0.02,N,0,1,10,2,4,1,1,1,1,3,N,1,N,1,5,N,1,Y,1
1717 長興,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,2,0,3,0,3,32.62,0,5,0,1,0,4,0,0,2.5,4,94.44,83.33,0.02,N,0,0,12,5,7,0,1,0,1,3,N,1,N,1,2,N,1,Y,1
1718 中纖,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,2,0,5,4.41,0,5,1,4,0,2,1,1,1.5,6,67,60,0.02,N,0,2,12,4,7,0,1,1,1,3,N,1,N,1,6,N,1,Y,1
1721 三晃,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,0,6.67,0,0,1,0,0,0,0,0,0.5,0,80,100,0.02,Y,1,0,0,0,0,0,0,0,0,0,N,1,N,1,5,N,1,Y,1
1722 台肥,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,2,0,0,0.18,0,0,0,3,0,0,0,0,1.5,2,100,100,0.02,N,0,2,10,0,1,0,0,0,2,3,N,1,N,1,3,Y,0,Y,1
1723 中碳,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,1,2,0,4,49.09,0,5,1,5,2,2,0,1,4.5,3,100,66.67,0,Y,1,2,12,5,9,1,1,1,1,1,N,1,N,1,2,N,1,Y,1
1725 元禎,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,6,0,0,5,0,5,0,2,0,1,0.5,4,100,100,0.02,N,0,0,12,1,3,1,0,0,1,3,N,1,N,1,6,N,1,Y,1
1726 永記,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,2,0,0,1,1,2,0,2,0,0,0.5,6,100,100,0.95,Y,1,0,10,5,5,0,1,0,1,3,N,1,N,1,7,N,1,Y,1
1727 中華化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,7,49.19,0,5,1,5,4,2,0,1,0.5,6,71.43,66.67,1.81,Y,1,2,12,6,9,1,6,0,1,3,N,1,N,1,3,N,1,Y,1
1735 日勝化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,2,0.44,0,3,1,2,0,1,0,0,0.5,4,100,66.67,0.02,Y,1,1,8,1,3,1,1,0,1,3,N,1,N,1,5,N,1,Y,1
1742 台蠟,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,3,0,0,1,1,2,0,0,0,1,0.5,5,71.43,66.67,0.02,N,0,0,5,5,2,1,3,0,1,3,N,1,Y,0,7,Y,0,Y,1
1773 勝一,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,0,0,5,0,0,5,1,5,0,2,0,1,1.5,6,100,66.67,0.01,Y,1,3,12,6,7,1,6,1,2,3,N,1,N,1,4,N,1,N,0
1776 展宇,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,6,0,0,5,1,5,0,2,0,0,0.5,2,71.43,66.67,0.02,N,0,0,10,0,5,1,1,0,1,3,N,1,N,1,5,N,1,Y,1
1904 正隆,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,容器與包裝,3,2,1,0,8,0,0,5,1,5,3,2,1,0,1.5,6,100,100,0.68,N,0,2,12,4,7,1,3,1,1,3,N,1,N,1,2,N,1,Y,1
2049 上銀,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,工業機械與物品,4,1,1,0,5,7.78,2,5,1,5,0,2,0,1,2.5,6,50,64.29,0.1,Y,1,3,12,6,9,1,3,1,1,3,N,1,N,1,2,N,1,Y,1
2103 台橡,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,2,0,3,14.58,0,5,1,3,0,0,0,0,0,5,71.43,66.67,0.02,N,0,2,10,1,1,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
2104 國際中橡,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,2,1,1,0,4,8.23,0,5,1,5,0,1,1,1,2.5,6,100,100,25.18,Y,1,2,12,3,7,1,6,1,1,3,N,1,N,1,2,N,1,Y,1
2107 厚生,202312  ,Current ,TSE,20231101,2022,N,資源轉化,化學,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,1,71.43,66.67,0.07,N,0,0,4.5,0,2.5,0.5,0,0,0.5,1.5,N,1,N,1,6,N,1,Y,1
2108 南帝,202312  ,Current ,TSE,20231101,2022,N,資源轉化,化學,0,0,0,0,3,0,0,2.5,1,2.5,1,1,0,0.5,1,3,71.43,66.67,0.02,N,0,2,6,3,2.5,0.5,0,0.5,0.5,1.5,N,1,N,1,6,N,1,Y,1
2208 台船,202312  ,Current ,TSE,20231101,2022,N,資源轉化,工業機械與物品,1,0,0,0,4,0,0,2.5,1,2.5,2,2.5,1,0.5,0.5,2,100,100,0.34,Y,1,3,6,3,5,0.5,1.5,0.5,0.5,1,N,1,N,1,4,N,1,Y,1
2328 廣宇,202312  ,Current ,TSE,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,1.5,11.99,0,2.5,2,1,0,0.5,0,0.5,3.5,1.5,94.44,66.67,0.02,N,0,1,3.5,0,1.5,0,0.5,0.5,0.5,1.5,N,1,N,1,4,N,1,Y,1
2371 大同,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,2,0,1,0,6,0,0,2,1,2,0,0,2,1,2.5,5,80,75,0.92,Y,1,1,10,5,6,1,0,1,1,3,N,1,N,1,2,Y,0,Y,1
2420 新巨,202312  ,Current ,TSE,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,4,0,0,2.5,1,2.5,0,1,0,0.5,1.5,3,100,50,0.02,N,0,0,6,3,4.5,0.5,3,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
2421 建準,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,1,0,0,0,4,0,0,1,1,5,0,0,0,0,3.5,6,200,100,0.02,N,0,0,12,4,7,1,0,0,1,3,N,1,N,1,5,N,1,Y,1
2457 飛宏,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,1,2,0,0,3,0,0,2,1,1,0,0,0,1,3.5,6,57.14,100,0.02,N,0,2,12,3,9,1,3,0,1,3,N,1,N,1,3,N,1,Y,1
2464 盟立,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0.5,5,66.67,100,0.02,Y,1,0,12,2,3,0,5,0,1,3,N,1,N,1,4,N,1,Y,1
2474 可成,202312  ,Current ,TSE,20231101,2022,N,資源轉化,工業機械與物品,0,2,0,0,0.5,30.77,1,0.5,1,1,0,1,1,0.5,2.5,1.5,87.88,65.22,0.03,Y,1,1,1.5,1.5,3,0.5,1,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
2478 大毅,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,1,0,0,0,3,0,0,5,2,4,0,0,0,1,2.5,6,85.71,100,0.01,Y,1,1,2,2,2,0,0,0,1,3,N,1,N,1,7,N,1,Y,1
2484 希華,202312  ,Current ,TSE,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,2.5,0,0,2.5,2,1.5,0,0.5,0,0.5,3.5,3,63.64,100,0.28,Y,1,2,6,2,3.5,0,1,0.5,0.5,1.5,N,1,N,1,6,N,1,Y,1
2492 華新科,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,3,0,0,5,2,1,0,0,1,1,0.5,6,78.57,80,0.02,Y,1,1,5,4,8,0,0,1,1,3,N,1,N,1,3,N,1,Y,1
2634 漢翔,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,航空航太與國防,1,0,1,0,3,3.72,0,0,1,4,0,0,2,0,0.5,3,72.92,90,6.03,Y,1,2,12,2,3,1,2,0,1,3,N,1,N,1,2,N,1,Y,1
3015 全漢,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,1,1,0,0,4,0,0,1,1,1,0,0,1,0,1.5,5,75,100,0.02,N,0,1,12,2,3,0,0,0,1,3,N,1,N,1,2,N,1,N,0
3030 德律,202312  ,Current ,TSE,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,1.5,0,0,2.5,1,2.5,0,0.5,1,0.5,1.5,1.5,71.43,100,0.05,N,0,1,6,1,2,0.5,1.5,0.5,0.5,1.5,N,1,N,1,3,N,1,Y,1
3078 僑威,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,1,0,0,0,1.5,0,0,0,2,0,0,0,0,0.5,2.5,2.5,71.43,66.67,0.07,N,0,2,5,0,3,0.5,1,0,0.5,1.5,N,1,N,1,3,N,1,Y,1
3167 大量,202312  ,Current ,TSE,20231101,2021,Y,資源轉化,工業機械與物品,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.5,1,100,100,0.02,N,0,1,3,1,4,0,1,1,1,0,N,1,N,1,4,N,1,Y,1
3171 炎洲流通,202312  ,Current ,OTC,20231101,2021,N,資源轉化,化學,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,71.43,66.67,0.02,N,0,0,0,0,0,0,0,0,0,0,N,1,N,1,5,N,1,Y,1
3230 錦明,202312  ,Current ,OTC,20231101,2022,N,資源轉化,工業機械與物品,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2.5,71.43,66.67,0.05,N,0,0,2,2,3.5,0.5,3,0.5,1,1.5,N,1,N,1,7,N,1,Y,1
3236 千如,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,電氣與電子設備,2,0,0,0,2,0,0,0,2,5,0,0,0,0,2.5,4,66.67,50,0.02,N,0,0,12,2,6,1,1,0,1,3,N,1,N,1,5,N,1,Y,1
3303 岱稜,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,容器與包裝,2,1,1,0,2,0,0,0,1,3,0,0,1,1,0.5,2,83.33,55.56,2.45,Y,1,2,8,0,3,0,0,0,1,3,N,1,N,1,3,N,1,Y,1
3357 臺慶科,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,5,0,0,5,1,5,0,0,0,0,2.5,6,100,100,0.02,N,0,1,12,4,6,1,3,0,1,3,N,1,N,1,3,N,1,Y,1
3376 新日興,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,工業機械與物品,1,2,0,0,5,2.05,0,0,2,0,0,0,1,1,2.5,6,50,73.33,0.48,Y,1,2,12,0,1,1,0,0,1,3,N,1,N,1,4,N,1,Y,1
3430 奇鈦科,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,1,0,0,0,8,0,0,5,1,5,0,0,0,1,0.5,5,50,50,0.02,Y,1,1,10,3,7,0,0,0,1,3,N,1,N,1,7,N,1,Y,1
3454 晶睿,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,1,0,0,0,3,0,0,0,3,0,0,0,1,0,0.5,5,100,85.71,0,Y,1,0,2,2,4,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
3484 崧騰,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,2.5,0,0,2.5,2,2.5,0,0,0,0,3.5,3,100,66.67,0.04,N,0,0,5,0,0.5,0.5,0,0,0.5,1.5,N,1,N,1,4,N,1,Y,1
3491 昇達科,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,3.5,0,0,1.5,1,2,2,1,0,0.5,1,3,100,66.67,0.02,N,0,1,6,2.5,4.5,0.5,2.5,0.5,0.5,1.5,N,1,N,1,4,N,1,Y,1
3597 映興,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,71.43,66.67,0.07,N,0,0,0,0,0,0,0,0,0,0,N,1,N,1,6,N,1,Y,1
3624 光頡,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,3,0,0,2,1,1,0,0,0,1,4.5,5,77.78,80,0.48,Y,1,0,7,4,1,0,0,0,1,3,N,1,N,1,3,N,1,Y,1
3708 上緯投控,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,1,0,2,0,0,5,1,5,0,0,0,1,1.5,6,71.43,66.67,0.02,N,0,1,8,2,2,0,3,1,1,3,N,1,N,1,2,N,1,Y,1
4306 炎洲,202312  ,Current ,TSE,20231101,2022,N,資源轉化,化學,0,0,1,0,1.5,0,0,1,1,1,0,0.5,0,0,1,2,71.43,66.67,1.3,Y,1,1,2.5,2,2,0,0.5,0,0.5,0.5,N,1,N,1,4,N,1,Y,1
4506 崇友,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,3,0,0,0,1,0.5,0,0,0,0,0.5,0.5,71.43,66.67,0.02,N,0,0,1.5,1,1,0,0,0,0,0,N,1,N,1,2,N,1,Y,1
4526 東台,202312  ,Current ,TSE,20231101,2022,N,資源轉化,工業機械與物品,3,0,1,0,2.5,0,0,2,1,1.5,0,0,0,0.5,1.5,1.5,25,80,0.02,N,0,1,2,2.5,1.5,0,2,0.5,0.5,0.5,N,1,N,1,5,N,1,Y,1
4532 瑞智,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,工業機械與物品,2,0,0,0,4,0,0,3,1,3,0,0,0,0,2.5,6,50,0,0.02,N,0,1,11,4,2,0,1,0,1,3,N,1,N,1,4,N,1,Y,1
4540 全球傳動,202312  ,Current ,TSE,20231101,2022,N,資源轉化,工業機械與物品,2,0,0,0,1.5,11.13,0,1.5,1,2.5,0,0,0,0.5,0.5,3,66.67,85.71,5.79,Y,1,2,6,1,3,0,0.5,0.5,0.5,1.5,N,1,N,1,7,N,1,Y,1
4549 桓達,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,電氣與電子設備,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1.5,6,33.33,100,0.02,N,0,0,4,1,2,0,0,0,1,3,N,1,N,1,2,N,1,Y,1
4555 氣立,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,工業機械與物品,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1.5,5,71.43,66.67,0.07,N,0,0,1,4,3,1,0,0,1,3,N,1,N,1,7,N,1,Y,1
4576 大銀微系統,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,電氣與電子設備,1,0,1,0,4,0,0,5,1,5,0,2,0,0,0,5,50,100,0.02,Y,1,3,12,4,9,1,2,1,1,3,N,1,N,1,3,N,1,Y,1
4702 中美實,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,8,0,0,5,1,5,4,2,0,1,1.5,6,71.43,66.67,0.02,N,0,0,12,6,9,1,6,1,1,3,N,1,N,1,2,N,1,Y,1
4706 大恭,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,4,0,0,5,1,5,0,0,0,1,1.5,6,100,66.67,0.01,N,0,2,12,4,6,1,0,0,1,3,N,1,N,1,4,N,1,Y,1
4707 磐亞,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,3,0,0,3,0,4,0,2,0,1,1.5,6,71.43,66.67,0.03,N,0,2,9,4,7,0,1,1,2,3,N,1,N,1,3,N,1,Y,1
4711 永純,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,6,0,0,5,0,5,0,2,0,0,1.5,5,100,100,0.02,N,0,0,12,3,4,1,0,0,2,3,N,1,N,1,6,N,1,Y,1
4714 永捷,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,5,0,0,4,0,3,0,5,0,1,1,6,100,66.67,0,Y,1,0,11,6,8,1,3,0,2,3,N,1,Y,0,4,N,1,Y,1
4716 大立,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,8,0,0,5,1,5,4,4,0,1,1.5,6,100,66.67,0.01,N,0,0,12,5,9,1,6,1,2,3,N,1,N,1,6,N,1,Y,1
4720 德淵,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,2,0,2,0,4,33.38,0,5,0,1,0,0,0,1,3,5,100,250,0.01,Y,1,1,12,4,5,0,0,0,1,3,N,1,N,1,3,N,1,Y,1
4721 美琪瑪,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,4,8.68,0,2,1,3,0,1,0,1,0.5,2,71.43,66.67,0.02,N,0,0,4,3,5,0,3,0,1,0,N,1,N,1,5,N,1,Y,1
4722 國精化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,0,5.96,0,0,1,5,0,0,0,0,1.5,3,71.43,66.67,0.36,Y,1,2,12,0,2,1,0,0,1,3,N,1,N,1,7,N,1,Y,1
4739 康普,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,1,0,1,0,0,5,0,5,0,1,0,0,4,5,50,0,0.01,N,0,0,9,5,8,0,0,0,1,3,N,1,N,1,4,N,1,Y,1
4741 泓瀚,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,4,0,0,3,0,4,0,1,0,0,0,5,100,100,0,Y,1,0,12,1,1,1,0,0,1,3,N,1,N,1,5,N,1,Y,1
4755 三福化,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,1,0,0,0,3,4.28,0,4,1,3,0,0,0,1,1.5,5,100,100,0.02,Y,1,2,11,1,4,1,2,0,1,3,N,1,N,1,4,N,1,Y,1
4763 材料-KY,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,5,57.52,0,5,1,5,0,2,0,0,0,3,100,100,22.58,Y,1,1,12,0,6,1,0,0,1,3,N,1,N,1,6,N,1,Y,1
4764 雙鍵,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,2,71.43,66.67,0.02,N,0,0,0,0,1,0,0,0,1,3,N,1,N,1,5,N,1,Y,1
4766 南寶,202312  ,Current ,TSE,20231101,2022,Y,資源轉化,化學,3,0,1,0,4,0,1,5,1,5,0,5,1,0,1.5,4,86,66.67,0.18,Y,1,2,6,4,6,1,3,0,1,3,N,1,N,1,2,N,1,Y,1
4767 誠泰科技,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,3,0,0,5,0,5,0,4,0,0,1.5,6,71.43,66.67,0.01,Y,1,1,12,5,7,1,6,1,1,3,N,1,N,1,1,N,1,Y,1
4768 晶呈科技,202312  ,Current ,OTC,20231101,2022,Y,資源轉化,化學,0,0,0,0,7,0,0,2,0,3,1,0,0,0,0.5,6,100,66.67,0.05,N,0,0,8,3,5,0,6,1,1,3,N,1,N,1,7,N,1,Y,1
5426 振發,202312  ,Current ,OTC,20231101,2022,N,資源轉化,工業機械與物品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,71.43,66.67,0.02,N,0,0,0,0,0,0,0,0,0,0,N,1,N,1,4,N,1,Y,1
5443 均豪,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,1,0,0,0,2.5,0,0,2.5,0,2.5,0,0.5,1,0,0.5,3,100,66.67,0.04,Y,1,2,3,1,3,0.5,1.5,0,0.5,1.5,N,1,N,1,2,N,1,Y,1
5457 宣德,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,0,0,0,0,1,0,0,0,2,0,0,1,0,0,3,0.5,100,100,0.02,N,0,1,5.5,0,1,0,0,0,0.5,1,N,1,N,1,3,Y,0,Y,1
6126 信音,202312  ,Current ,OTC,20231101,2022,N,資源轉化,電氣與電子設備,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.5,0,71.43,66.67,0.02,N,0,1,0,0,0,0,0,0,0,0,N,1,N,1,4,N,1,Y,1
